District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Senate District 30,"Holbert, Chris",Republican,10,1/15/21 0:00,Bellco Credit Union,Glen Burnie,MD,21060,Bank Fees,Michael Fuller Contribution Check Returned Due To Closed Account.
Senate District 30,"Holbert, Chris",Republican,66.15,1/23/21 0:00,Vert,Denver,CO,80209,"Food, Beverages and Meals",Stakeholder Meeting
Senate District 30,"Holbert, Chris",Republican,56.15,2/1/21 0:00,Los Dos Potrillos,Highlands Ranch,CO,80129,"Food, Beverages and Meals",Stakeholder Meeting
Senate District 30,"Holbert, Chris",Republican,100,2/3/21 0:00,Mad Greens,Denver,CO,80204,"Food, Beverages and Meals",Catering
Senate District 30,"Holbert, Chris",Republican,100,2/3/21 0:00,Mad Greens,Denver,CO,80204,"Food, Beverages and Meals",Catering
Senate District 30,"Holbert, Chris",Republican,32.27,2/11/21 0:00,Wal Mart,Parker,CO,80134,Office Equipment & Supplies,Office Equipment
Senate District 30,"Holbert, Chris",Republican,77.04,2/11/21 0:00,Costco,Littleton,CO,80124,Office Equipment & Supplies,Water And Snack For Capitol Office
Senate District 30,"Holbert, Chris",Republican,111.86,3/6/21 0:00,Seasons 52,Lone Tree,CO,80124,"Food, Beverages and Meals",Meal With Constituent
Senate District 30,"Holbert, Chris",Republican,500,3/10/21 0:00,American Military Family,Firestone,CO,80520,Contributions,501(C)3 Charitable Contribution
Senate District 30,"Holbert, Chris",Republican,59.56,3/11/21 0:00,Costco,Littleton,CO,80124,Office Equipment & Supplies,Canned Water And Supplies For Capitol Office.
Senate District 30,"Holbert, Chris",Republican,78.77,4/1/21 0:00,Costco,Littleton,CO,80124,Office Equipment & Supplies,Canned Water And Supplies For Capitol Office
Senate District 30,"Holbert, Chris",Republican,149.8,4/1/21 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,"Mileage ($93.55) And Tolls ($56.25) Not Otherwise Reimbursed, 10/1/20-4/1/21"
Senate District 30,"Holbert, Chris",Republican,38.57,4/2/21 0:00,Rory'S Diner,Parker,CO,80138,"Food, Beverages and Meals",Breakfast Meeting With Stakeholder
Senate District 30,"Holbert, Chris",Republican,55.43,4/15/21 0:00,Ted'S Montana Grill,Colorado Springs,CO,80920,"Food, Beverages and Meals",Lunch With Stakeholder
Senate District 30,"Holbert, Chris",Republican,284.52,5/5/21 0:00,Stk Denver,Denver,CO,80202,"Food, Beverages and Meals","Event Catering, Meal"
Senate District 30,"Holbert, Chris",Republican,36.47,5/9/21 0:00,Costco,Littleton,CO,80124,Office Equipment & Supplies,Capitol Office Supplies
Senate District 30,"Holbert, Chris",Republican,53.61,5/15/21 0:00,Office Depot,Greenwood Village,CO,80111,Office Equipment & Supplies,"Capitol Office Supplies, Pen"
Senate District 30,"Holbert, Chris",Republican,99.99,5/15/21 0:00,Adobe,San Jose,CA,95110,Office Equipment & Supplies,Software License
Senate District 30,"Holbert, Chris",Republican,34.19,5/20/21 0:00,Costco,Littleton,CO,80124,Office Equipment & Supplies,"Capitol Office Supplies, Water, Snacks"
Senate District 30,"Holbert, Chris",Republican,26,5/24/21 0:00,Colorado Correctional Industries,Colorado Springs,CO,80906,Gifts,Flag For Graduate
Senate District 30,"Holbert, Chris",Republican,30.73,5/27/21 0:00,The Ups Store,Denver,CO,80205,Gifts,Shipping Charges
Senate District 30,"Holbert, Chris",Republican,26,6/9/21 0:00,Colorado Correctional Industries,Colorado Springs,CO,80906,Gifts,Flag For Memorial
Senate District 30,"Holbert, Chris",Republican,19.49,6/10/21 0:00,Us Post Office,Highlands Ranch,CO,80130,Gifts,Packaging & Shipping For Flag & Certificate
Senate District 30,"Holbert, Chris",Republican,29.18,6/11/21 0:00,Costco,Littleton,CO,80124,Office Equipment & Supplies,"Capitol Office Supplies: Water, Snacks"
Senate District 30,"Holbert, Chris",Republican,70.76,6/11/21 0:00,Pf Changs,Denver,CO,80202,"Food, Beverages and Meals",Meal With Stakeholder
Senate District 30,"Holbert, Chris",Republican,103.77,6/16/21 0:00,Fogo De Chao,Lone Tree,CO,80124,"Food, Beverages and Meals",Constituent Lunch Meeting
Senate District 30,"Holbert, Chris",Republican,7.33,6/18/21 0:00,Caribou Coffee,Englewood,CO,80112,"Food, Beverages and Meals",Meeting With Constituent
Senate District 30,"Holbert, Chris",Republican,164.22,7/1/21 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,"115.47 Miles Not Otherwise Reimbursed, $48.75 Tolls, 4/1/21-6/30/21"
Senate District 30,"Holbert, Chris",Republican,24.61,7/2/21 0:00,Office Depot,Parker,CO,80134,Office Equipment & Supplies,Office Supplies - Legal Pads
Senate District 30,"Holbert, Chris",Republican,47,7/12/21 0:00,State Of Colorado,Denver,CO,80203,Gifts,Brass Mile High Marker
Senate District 30,"Holbert, Chris",Republican,73.13,7/14/21 0:00,Hapa Sushi Grill,Denver,CO,80202,"Food, Beverages and Meals",Stakeholder Meeting
Senate District 30,"Holbert, Chris",Republican,63.84,7/18/21 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,114 Miles Not Otherwise Reimbursed
Senate District 30,"Holbert, Chris",Republican,95.64,7/21/21 0:00,Los Dos Potrillos,Highlands Ranch,CO,80129,"Food, Beverages and Meals",Stakeholder Lunch Meeting
Senate District 30,"Holbert, Chris",Republican,49.54,7/23/21 0:00,Sawara,Denver,CO,80222,"Food, Beverages and Meals",Stakeholder Meeting
Senate District 30,"Holbert, Chris",Republican,32.38,7/24/21 0:00,Costco,Littleton,CO,80124,Office Equipment & Supplies,Capitol Office Water And Snacks
Senate District 30,"Holbert, Chris",Republican,40.05,7/31/21 0:00,The Ups Store,Castle Rock,CO,80104,Consultant & Professional Services,Document Disposal/Shredding
Senate District 30,"Holbert, Chris",Republican,3.73,8/1/21 0:00,Safeway,Lone Tree,CO,80124,Office Equipment & Supplies,Tape
Senate District 30,"Holbert, Chris",Republican,53.78,8/4/21 0:00,Ted'S Montana Grill,Lakewood,CO,80226,"Food, Beverages and Meals",Lunch Meeting With Stakeholder
Senate District 30,"Holbert, Chris",Republican,24.39,8/5/21 0:00,Costco,Littleton,CO,80124,Office Equipment & Supplies,Capitol Office Water And Supplies
Senate District 30,"Holbert, Chris",Republican,53.79,8/13/21 0:00,Pf Changs,Littleton,CO,80124,"Food, Beverages and Meals",Meal With Constituent
Senate District 30,"Holbert, Chris",Republican,38.51,8/19/21 0:00,Seasons 52,Lone Tree,CO,80124,"Food, Beverages and Meals",Meeting With Constituent
Senate District 30,"Holbert, Chris",Republican,39.86,8/20/21 0:00,Outback Steakhouse,Englewood,CO,80112,"Food, Beverages and Meals",Stakeholder Lunch Meeting
Senate District 30,"Holbert, Chris",Republican,13.98,8/27/21 0:00,Costco,Littleton,CO,80124,Office Equipment & Supplies,Capitol Office Supplies
Senate District 30,"Holbert, Chris",Republican,60.74,9/3/21 0:00,Pf Changs,Littleton,CO,80124,"Food, Beverages and Meals",Lunch Meeting With Constituent
Senate District 30,"Holbert, Chris",Republican,83.36,9/8/21 0:00,Seasons 52,Lone Tree,CO,80124,"Food, Beverages and Meals",Lunch Meeting With Stakeholders
Senate District 30,"Holbert, Chris",Republican,654.09,9/9/21 0:00,Hotels.Com,Dallas,TX,75240,Travel & Lodging,Reeservation For Ula Launch
Senate District 30,"Holbert, Chris",Republican,515.92,9/9/21 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,Flight Reservations For Ula Launch.
Senate District 30,"Holbert, Chris",Republican,333.3,9/9/21 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,Rental Car Reservation For Ula Launch
Senate District 30,"Holbert, Chris",Republican,63.84,9/14/21 0:00,Chris  Holbert,Parker,CO,80134,Miscellaneous,114 Miles Not Otherwise Reimbursed
Senate District 30,"Holbert, Chris",Republican,142.84,9/20/21 0:00,Edo Higan Sushi,Lone Tree,CO,80124,"Food, Beverages and Meals",Constituent Lunch Meeting
Senate District 30,"Holbert, Chris",Republican,167.1,10/8/20 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,290.6 Miles @ 2020 Irs Rate Of 57.5¢/Mile.
Senate District 30,"Holbert, Chris",Republican,51,10/15/20 0:00,Office Depot,Parker,CO,80134,Office Equipment & Supplies,"Pen Refills, Desk Blotters, Sharpie Markers"
Senate District 30,"Holbert, Chris",Republican,250.95,10/20/20 0:00,Safeway,Lone Tree,CO,80124,Miscellaneous,Thank You Gifts
Senate District 30,"Holbert, Chris",Republican,2.52,10/22/20 0:00,Caribou Coffee,Englewood,CO,80112,Entertainment,Coffee With Stakeholder
Senate District 30,"Holbert, Chris",Republican,109.69,10/29/20 0:00,Edo Higan Sushi,Lone Tree,CO,80124,"Food, Beverages and Meals",Stakeholder Lunch Meeting
Senate District 30,"Holbert, Chris",Republican,400.59,11/3/20 0:00,Blue Spruce Brewing,Centennial,CO,80122,"Food, Beverages and Meals",Catering For Volunteer Appreciation Event
Senate District 30,"Holbert, Chris",Republican,21.73,11/3/20 0:00,Blue Spruce Brewing,Centennial,CO,80122,"Food, Beverages and Meals",Catering
Senate District 30,"Holbert, Chris",Republican,274.93,11/8/20 0:00,Fogo De Chao,Lone Tree,CO,80124,"Food, Beverages and Meals",Meal With Supporters
Senate District 30,"Holbert, Chris",Republican,24.56,11/27/20 0:00,Costco,Littleton,CO,80124,Office Equipment & Supplies,Water And Snacks For Capitol Office
Senate District 30,"Holbert, Chris",Republican,86.64,12/2/20 0:00,Micro Center,Denver,CO,80237,Office Equipment & Supplies,Office Equipment
Senate District 30,"Holbert, Chris",Republican,70.35,10/4/21 0:00,Hickory House,Parker,CO,80134,"Food, Beverages and Meals",Lunch Meeting With Constituent
Senate District 30,"Holbert, Chris",Republican,2.4,10/7/21 0:00,Caribou Coffee,Englewood,CO,80112,"Food, Beverages and Meals",Meeting With Constituent
Senate District 30,"Holbert, Chris",Republican,-654.09,10/13/21 0:00,Hotels.Com,Dallas,TX,75240,Returned Expenditure,Cancelled Trip Due To Illness.
Senate District 30,"Holbert, Chris",Republican,-515.92,10/13/21 0:00,Chris  Holbert,Parker,CO,80134,Returned Expenditure,Cancelled Trip Due To Illness.
Senate District 30,"Holbert, Chris",Republican,-333.3,10/13/21 0:00,Chris  Holbert,Parker,CO,80134,Returned Expenditure,Cancelled Trip Due To Illness.
Senate District 30,"Holbert, Chris",Republican,29.97,10/18/21 0:00,Amazon,Seattle,WA,98109,Office Equipment & Supplies,Phone Case
Senate District 30,"Holbert, Chris",Republican,186.2,10/21/21 0:00,Steamboat Grand Hotel,Steamboat Springs,CO,80487,Travel & Lodging,Lodging And Meal Charges For Edcc Award Event.
Senate District 30,"Holbert, Chris",Republican,59.36,10/26/21 0:00,Us Post Office,Greenwood Village,CO,80112,Miscellaneous,Postage
Senate District 30,"Holbert, Chris",Republican,20,10/28/21 0:00,Four Seasons Hotel,Denver,CO,80202,Miscellaneous,Parking For Ccjl Award Event
Senate District 30,"Holbert, Chris",Republican,36.55,10/29/21 0:00,Brewery Bar Iii,Lone Tree,CO,80124,"Food, Beverages and Meals",Lunch Meeting With Constituent
Senate District 30,"Holbert, Chris",Republican,192.64,11/4/21 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,344 Miles @ .56/Mile Rt Steamboat Springs For Edcc Award Event
Senate District 30,"Holbert, Chris",Republican,55.28,11/17/21 0:00,The Donut House,Aurora,CO,80014,Gifts,Donuts And Coffee Arc Staff
Senate District 30,"Holbert, Chris",Republican,323.4,11/26/21 0:00,"Godaddy, Llc",Scottsdale,AZ,85260,Miscellaneous,Email And Security Services
Senate District 30,"Holbert, Chris",Republican,25,11/30/21 0:00,Colorado Correctional Industries,Colorado Springs,CO,80906,Gifts,Flag For Graduate
Senate District 30,"Holbert, Chris",Republican,20.94,12/1/21 0:00,Roostercat Coffee,Denver,CO,80203,"Food, Beverages and Meals",Coffee Meeting With Stakeholders
Senate District 30,"Holbert, Chris",Republican,33.45,12/3/21 0:00,Office Depot,Parker,CO,80134,Office Equipment & Supplies,Legal Pads And Desk Calendar
Senate District 30,"Holbert, Chris",Republican,6.38,12/6/21 0:00,Caribou Coffee,Englewood,CO,80112,"Food, Beverages and Meals",Coffee Meeting With Constituent
Senate District 30,"Holbert, Chris",Republican,32.37,12/13/21 0:00,Office Depot,Greenwood Village,CO,80111,Office Equipment & Supplies,Copy Paper And Pen Refills.
Senate District 30,"Holbert, Chris",Republican,206.64,12/14/21 0:00,Shanahan'S,Denver,CO,80237,"Food, Beverages and Meals",Dinner Meeting With Constituents
Senate District 30,"Holbert, Chris",Republican,59.89,12/19/21 0:00,Amazon,Seattle,WA,98109,Office Equipment & Supplies,Toner
Senate District 30,"Holbert, Chris",Republican,26.24,12/22/21 0:00,Office Depot,Greenwood Village,CO,80111,Office Equipment & Supplies,"Pencils, Pencil Sharpener, Post-It Notes"
Senate District 30,"Holbert, Chris",Republican,100,1/13/19 0:00,Verizon Wireless,Basking Ridge,NJ,7920,Telephone,Telephone
Senate District 30,"Holbert, Chris",Republican,14.87,1/16/19 0:00,Home Depot,Denver,CO,80223,Office Equipment & Supplies,Office Supplies
Senate District 30,"Holbert, Chris",Republican,48,1/18/19 0:00,Domo Restaurant,Denver,CO,80204,"Food, Beverages and Meals",Meal With Stakeholder
Senate District 30,"Holbert, Chris",Republican,23.08,1/26/19 0:00,Lone Tree Brewing,Lone Tree,CO,80124,"Food, Beverages and Meals",Meeting With Constituents
Senate District 30,"Holbert, Chris",Republican,10,1/29/19 0:00,King Soopers,Denver,CO,80218,Office Equipment & Supplies,Water For Capitol Office
Senate District 30,"Holbert, Chris",Republican,47.98,2/1/19 0:00,"Precision Promotional Group, Llc",Grand Junction,CO,80505,Miscellaneous,Member Attire
Senate District 30,"Holbert, Chris",Republican,100,2/13/19 0:00,Verizon Wireless,Basking Ridge,NJ,7920,Telephone,Telephone
Senate District 30,"Holbert, Chris",Republican,5.92,2/20/19 0:00,Colorado Department Of Revenue,Denver,CO,80261,Miscellaneous,"Fee To Purchase, But Not Use, Legislator Plates"
Senate District 30,"Holbert, Chris",Republican,12,2/23/19 0:00,Mt Princeton Hot Springs,Nathrop,CO,81236,"Food, Beverages and Meals","Meals, Chafee County Ldd"
Senate District 30,"Holbert, Chris",Republican,43.47,2/24/19 0:00,Mt Princeton Hot Springs,Nathrop,CO,81236,"Food, Beverages and Meals",Meals
Senate District 30,"Holbert, Chris",Republican,7.38,2/24/19 0:00,Mt Princeton Hot Springs,Nathrop,CO,81236,"Food, Beverages and Meals",Meals
Senate District 30,"Holbert, Chris",Republican,156.6,2/24/19 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,Travel Reimbursement
Senate District 30,"Holbert, Chris",Republican,1.75,3/7/19 0:00,Paypal,San Jose,CA,95131,Bank Fees,Paypal Fee: Marshall
Senate District 30,"Holbert, Chris",Republican,497.94,3/18/19 0:00,Mac Outlet,Englewood,CO,80110,Office Equipment & Supplies,Equipment
Senate District 30,"Holbert, Chris",Republican,100,3/18/19 0:00,Verizon Wireless,Basking Ridge,NJ,7920,Telephone,Telephone
Senate District 30,"Holbert, Chris",Republican,23.73,3/21/19 0:00,Argonaut Wine & Liquor,Denver,CO,80203,Gifts,Gift
Senate District 30,"Holbert, Chris",Republican,71.96,4/2/19 0:00,"Precision Promotional Group, Llc",Grand Junction,CO,80505,Miscellaneous,Member Vests
Senate District 30,"Holbert, Chris",Republican,24.05,4/2/19 0:00,Racines,Denver,CO,80203,"Food, Beverages and Meals",Meal With Stakeholder
Senate District 30,"Holbert, Chris",Republican,2,4/2/19 0:00,Denver Public Works,Denver,CO,80202,Miscellaneous,Parking
Senate District 30,"Holbert, Chris",Republican,76.2,4/11/19 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,Travel Reimbursement
Senate District 30,"Holbert, Chris",Republican,100,4/14/19 0:00,Verizon Wireless,Basking Ridge,NJ,7920,Telephone,Telephone
Senate District 30,"Holbert, Chris",Republican,93.59,4/14/19 0:00,Office Depot,Greenwood Village,CO,80111,Office Equipment & Supplies,"Envelopes, Paper, Stamps"
Senate District 30,"Holbert, Chris",Republican,33.7,4/25/19 0:00,Shish Kabob Grill,Denver,CO,80203,"Food, Beverages and Meals",Meal With Staff
Senate District 30,"Holbert, Chris",Republican,16.2,4/26/19 0:00,City Grille,Denver,CO,80203,"Food, Beverages and Meals",Meals
Senate District 30,"Holbert, Chris",Republican,24.54,4/27/19 0:00,Shish Kabob Grill,Denver,CO,80203,"Food, Beverages and Meals",Meal With Staff
Senate District 30,"Holbert, Chris",Republican,52,5/8/19 0:00,Colorado Correctional Industries,Colorado Springs,CO,80906,Gifts,Flags Flown Over Capitol
Senate District 30,"Holbert, Chris",Republican,89.65,5/9/19 0:00,Heritage Wine & Liquors,Centennial,CO,80112,Gifts,Gift For Colleague
Senate District 30,"Holbert, Chris",Republican,100,5/14/19 0:00,Verizon Wireless,Basking Ridge,NJ,7920,Telephone,Telephone
Senate District 30,"Holbert, Chris",Republican,27,6/4/19 0:00,Yuan Palace Mongolian Bbq,Centennial,CO,80112,"Food, Beverages and Meals",Meal With Constituent
Senate District 30,"Holbert, Chris",Republican,100,6/13/19 0:00,Verizon Wireless,Basking Ridge,NJ,7920,Telephone,Telephone
Senate District 30,"Holbert, Chris",Republican,69.1,7/2/19 0:00,Racines,Denver,CO,80203,"Food, Beverages and Meals",Meal With Constituents
Senate District 30,"Holbert, Chris",Republican,13.89,7/25/19 0:00,Fedex Office,Littleton,CO,80124,Miscellaneous,Copies For Windcrest Presentation
Senate District 30,"Holbert, Chris",Republican,65.2,8/7/19 0:00,Pappadeaux,Greenwood Village,CO,80111,"Food, Beverages and Meals",Meal With Constituent
Senate District 30,"Holbert, Chris",Republican,58.1,8/23/19 0:00,Sushii Katsu,Greenwood Village,CO,80112,"Food, Beverages and Meals",Meal With Constituent
Senate District 30,"Holbert, Chris",Republican,64.99,8/23/19 0:00,Amazon,Seattle,WA,98109,Office Equipment & Supplies,Toner
Senate District 30,"Holbert, Chris",Republican,9.63,8/29/19 0:00,Office Depot,Greenwood Village,CO,80111,Office Equipment & Supplies,Pen Refill Inserts
Senate District 30,"Holbert, Chris",Republican,62.19,8/29/19 0:00,Office Depot,Littleton,CO,80122,Office Equipment & Supplies,Office Equipment
Senate District 30,"Holbert, Chris",Republican,388.6,9/2/19 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,Travel Reimbursement
Senate District 30,"Holbert, Chris",Republican,165.59,9/9/19 0:00,Chris  Holbert,Parker,CO,80134,Travel & Lodging,Mileage Reimbursement
Senate District 30,"Holbert, Chris",Republican,180,12/3/18 0:00,Jewish Colorado,Denver,CO,80202,Contributions,Charitable Contribution
Senate District 30,"Holbert, Chris",Republican,6.8,12/3/18 0:00,Caribou Coffee,Englewood,CO,80112,"Food, Beverages and Meals",Coffee With Constituent
Senate District 30,"Holbert, Chris",Republican,2000,12/5/18 0:00,Ferguson & Associates,Washington,DC,20008,Consultant & Professional Services,"Consulting Fees, Final Payment"
Senate District 30,"Holbert, Chris",Republican,125.75,12/7/18 0:00,"Godaddy, Llc",Scottsdale,AZ,85260,Miscellaneous,Email Service Fee
Senate District 30,"Holbert, Chris",Republican,133.34,12/8/18 0:00,Lowe'S,Greenwood Village,CO,80111,Office Equipment & Supplies,Office Equipment
Senate District 30,"Holbert, Chris",Republican,2.68,12/8/18 0:00,Office Depot,Denver,CO,80203,Office Equipment & Supplies,Office Supplies
