District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Governor,"Neuschwanger, Danielle",American Constitution Party,201.74,9/14/21 0:00,Best Western Turquoise Inn & Suites,Cortez,CO,81321,Travel & Lodging,Hotel
Secretary of State,"Griswold, Jena",Democratic,201.7,7/27/20 0:00,Godaddy.Com,Scottsdale,AZ,85260,Office Equipment & Supplies,Annual Website Fee
Governor,"Polis, Jared",Democratic,201.35,12/28/18 0:00,The Hotel Boulderado,Boulder,CO,80302,Travel & Lodging,Travel - Lodging
Secretary of State,"Griswold, Jena",Democratic,201.04,12/30/21 0:00,Celia  Stockwell,Boulder,CO,80304,Travel & Lodging,Mileage Reimbursement
Governor,"Lopez, Greg",Republican,200.84,3/24/21 0:00,Enterprise Rent-A-Car,Parker,CO,80134,Travel & Lodging,
State Treasurer,"Young, David",Democratic,200,8/23/21 0:00,Pitkin County Democratic Party,Aspen,CO,81611,Other,Annual Dinner Tickets
Secretary of State,"Griswold, Jena",Democratic,200,1/18/22 0:00,Usps - Boulder,Boulder,CO,80304,Office Equipment & Supplies,Stamps
Secretary of State,"Griswold, Jena",Democratic,200,1/21/22 0:00,Gcr Design & Gifts,Boulder,CO,80301,Office Equipment & Supplies,Stamps
Governor,"Ganahl, Heidi",Republican,200,3/23/22 0:00,Colorado Republican Committee,Greenwood Village,CO,80111,Other,6810 ∑ Registration Fees
Governor,"Lopez, Greg",Republican,200,6/2/21 0:00,Elbert County Republicans,Elizabeth,CO,80107,"Food, Beverages and Meals",
Governor,"Lopez, Greg",Republican,200,7/19/21 0:00,Douglas County Republican Women,Highlands Ranch,CO,80163,"Food, Beverages and Meals",Boulder County Republicans Lincoln Dinner
Governor,"Lopez, Greg",Republican,200,7/19/21 0:00,El Paso County Republican Party,Colorado Springs,CO,80919,"Food, Beverages and Meals",El Paso County Republican Party Lincoln Day Dinner
Governor,"Lopez, Greg",Republican,200,7/19/21 0:00,Boulder County Republicans,Longmont,CO,80501,"Food, Beverages and Meals",Boulder County Lincoln Day Dinner
Governor,"Lopez, Greg",Republican,200,7/20/21 0:00,Boulder Cty Republicans:,Bouolder,CO,99999,"Food, Beverages and Meals",Lincoln Day Dinner Tickets
Governor,"Lopez, Greg",Republican,200,7/20/21 0:00,El Paso County Republican Central Committee,Colorado Springs,CO,80919,"Food, Beverages and Meals",El Paso Lincoln Day Dinner Tickets
Governor,"Lopez, Greg",Republican,200,7/29/21 0:00,The Greater Pueblo Chamber,Pueblo,CO,81003,Other,State Fair Entry Fee
Governor,"Lopez, Greg",Republican,200,9/7/21 0:00,La Plata County Republican Central Committee (Lpcrcc),Durango,CO,81303,"Food, Beverages and Meals",La Plata County Lincoln Day Dinner Tickets
Governor,"Lopez, Greg",Republican,200,11/2/21 0:00,Colorado Gop,Greenwood Village,CO,80111,"Food, Beverages and Meals",
Governor,"Polis, Jared",Democratic,200,10/8/20 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,11/6/20 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,2/23/22 0:00,Gusto,Denver,CO,80202,Telephone,Cell Phone Stipends
Governor,"Polis, Jared",Democratic,200,3/10/22 0:00,Gusto,Denver,CO,80202,Telephone,Cell Phone Stipends
Governor,"Polis, Jared",Democratic,200,4/13/22 0:00,Boulder County Democratic Party,Boulder,CO,80303,Other,Event Tickets
Governor,"Polis, Jared",Democratic,200,1/7/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,2/4/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,3/4/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,4/6/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,
Governor,"Polis, Jared",Democratic,200,5/6/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,
Governor,"Polis, Jared",Democratic,200,6/6/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,
Governor,"Polis, Jared",Democratic,200,7/5/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,8/5/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,9/5/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,12/5/18 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,1/6/20 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,3/10/20 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,4/8/20 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,5/5/20 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,6/8/20 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,7/7/20 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,8/10/20 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,9/14/20 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,10/7/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,11/5/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,200,12/5/19 0:00,The Action Network,Washington,DC,20036,Consultant & Professional Services,Email Services
Governor,"Neuschwanger, Danielle",American Constitution Party,200,6/15/21 0:00,Boulder County Republican Central Committee,Boulder,CO,80303,Other,Boulder Gop Lincoln Day Dinner Event Tickets
Governor,"Neuschwanger, Danielle",American Constitution Party,200,9/13/21 0:00,Laplata County Republican Central Committee,Durango,CO,81302,Other,La Plata County Lincoln Day Dinner Tickets
CU Regent District 05,"Montera, Ken",Republican,200,4/5/22 0:00,Ryan  Winger,Frederick,CO,80504,Other,7350 ∑ Email Service
Attorney General,"Weiser, Philip",Democratic,199.99,8/28/20 0:00,Securitymetrics,Orem,UT,84057,Fundraising Expenses,Pci Data Security
CU Regent District 01,"James, Wanda",Democratic,199.96,4/27/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
State Treasurer,"Young, David",Democratic,199.8,1/30/21 0:00,Colorado Department Of Revenue,Lakewood,CO,80214,Consultant & Professional Services,
State Treasurer,"Young, David",Democratic,199.8,2/28/21 0:00,Colorado Department Of Revenue,Lakewood,CO,80214,Consultant & Professional Services,
State Treasurer,"Young, David",Democratic,199.8,3/30/21 0:00,Colorado Department Of Revenue,Lakewood,CO,80214,Consultant & Professional Services,
Governor,"Lopez, Greg",Republican,199.8,8/27/21 0:00,The Greater Pueblo Chamber,Pueblo,CO,81003,"Food, Beverages and Meals",State Fair Legislative Bbq
Governor,"Ganahl, Heidi",Republican,199.65,2/22/22 0:00,Us Postmaster,Greeenwood Village,CO,80112,Other,7215 ∑ Shipping & Postage
Governor,"Polis, Jared",Democratic,199.15,2/28/22 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
Governor,"Polis, Jared",Democratic,199,8/27/21 0:00,Tatango,Seattle,WA,98121,Advertising,Texting Service
Governor,"Polis, Jared",Democratic,199,9/23/21 0:00,Your Membership Careers,Groton,CT,6340,Consultant & Professional Services,Recruitment Job Posting
Governor,"Polis, Jared",Democratic,199,9/27/21 0:00,Tatango,Seattle,WA,98121,Advertising,Texting Service
Governor,"Polis, Jared",Democratic,199,1/27/22 0:00,Tatango,Seattle,WA,98121,Advertising,Texting Service
Governor,"Polis, Jared",Democratic,199,2/28/22 0:00,Tatango,Seattle,WA,98121,Advertising,Texting Service
Governor,"Polis, Jared",Democratic,199,3/28/22 0:00,Tatango,Seattle,WA,98121,Advertising,Texting Service
Governor,"Polis, Jared",Democratic,199,4/27/22 0:00,Tatango,Seattle,WA,98121,Advertising,Texting Service
Governor,"Polis, Jared",Democratic,199,11/29/21 0:00,Tatango,Seattle,WA,98121,Advertising,Texting Service
Governor,"Polis, Jared",Democratic,199,12/27/21 0:00,Tatango,Seattle,WA,98121,Advertising,Texting Service
Attorney General,"Weiser, Philip",Democratic,199,2/16/21 0:00,Dropbox,San Francisco,CA,94107,Other,Data Storage
Attorney General,"Weiser, Philip",Democratic,199,2/14/22 0:00,Dropbox,San Francisco,CA,94107,Other,Data Storage
Attorney General,"Weiser, Philip",Democratic,199,2/14/19 0:00,Dropbox,San Francisco,CA,94107,Other,Data Storage
Attorney General,"Weiser, Philip",Democratic,199,2/18/20 0:00,Dropbox,San Francisco,CA,94107,Other,Data Storage
Secretary of State,"Griswold, Jena",Democratic,198.87,2/3/21 0:00,4 Degrees,Lakewood,CO,80226,Consultant & Professional Services,Email Platform
Attorney General,"Kellner, John",Republican,198.68,2/1/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Ganahl, Heidi",Republican,198.23,9/19/21 0:00,Holiday Inn Express Canon City,Canon City,CO,81212,Other,5140 ∑ Event Food & Beverage
Governor,"Ganahl, Heidi",Republican,198.1,9/15/21 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Ganahl, Heidi",Republican,197.87,11/20/21 0:00,Durango Holiday Inn,Durango,CO,81301,Other,7630 ∑ Lodging
Governor,"Ganahl, Heidi",Republican,197.57,9/30/21 0:00,Tiffany A Coolidge,Wheat Ridge,CO,80212,Other,7653- Mileage Reimbursement
Secretary of State,"Griswold, Jena",Democratic,197.25,2/16/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Attorney General,"Weiser, Philip",Democratic,197.15,10/14/20 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,1/14/20 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,2/14/20 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,3/16/20 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,4/14/20 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,5/14/20 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,6/15/20 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,7/14/20 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,8/14/20 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,9/14/20 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,10/15/19 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,11/14/19 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Attorney General,"Weiser, Philip",Democratic,197.15,12/16/19 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Governor,"Neuschwanger, Danielle",American Constitution Party,197.12,3/23/22 0:00,Vistaprint,Waltham,MA,2451,Advertising,Reimbursement To Danielle Neuschwanger For Vistaprint Items To Her Personal Bank Card Used By Campaign Staff
State Treasurer,"Young, David",Democratic,196.83,5/26/20 0:00,Gusto,San Francisco,CA,94107,Employee Services,
State Treasurer,"Young, David",Democratic,196.83,6/26/20 0:00,Gusto,San Francisco,CA,94107,Employee Services,
State Treasurer,"Young, David",Democratic,196.83,8/26/20 0:00,Gusto,San Francisco,CA,94107,Employee Services,
Attorney General,"Weiser, Philip",Democratic,196.14,9/1/21 0:00,Amazon,Seattle,WA,98109,Fundraising Expenses,Mailing Supplies
Governor,"Ganahl, Heidi",Republican,195.98,11/4/21 0:00,Southwest Airlines,Dallas,TX,75235,Other,7610 ∑ Air/Bus/Train Travel
Governor,"Ganahl, Heidi",Republican,195.86,12/13/21 0:00,Flat Creek,Lafayette,CO,80026,Other,7350 ∑ Email Service
State Treasurer,"Young, David",Democratic,195,8/10/21 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,195,5/4/20 0:00,Ap Intego,Denver,CO,80206,Office Equipment & Supplies,
Governor,"Neuschwanger, Danielle",American Constitution Party,195,12/29/21 0:00,Outsuite Llc,Cleerwater,FL,33761,Consultant & Professional Services,
Governor,"Lopez, Greg",Republican,194.76,9/5/20 0:00,Enterprise Rent-A-Car,Parker,CO,80134,Travel & Lodging,
Attorney General,"Weiser, Philip",Democratic,194.12,10/21/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Payment Processing Fee
Governor,"Lopez, Greg",Republican,194.06,3/12/22 0:00,Avis.Com Prepay,Tulsa,OK,74134,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,193.6,2/10/22 0:00,American Airlines,Euless,TX,76040,Travel & Lodging,Airfare
Secretary of State,"Griswold, Jena",Democratic,193.6,2/10/22 0:00,American Airlines,Euless,TX,76040,Travel & Lodging,Airfare
Secretary of State,"Griswold, Jena",Democratic,193.19,11/17/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Governor,"Lopez, Greg",Republican,192.62,9/11/21 0:00,Hotel Elegante,Colorado Springs,CO,80906,Travel & Lodging,Hotel Stay
Governor,"Ganahl, Heidi",Republican,192.4,3/2/22 0:00,Hotels.Com,Dallas,TX,75231,Other,7630 ∑ Lodging
Governor,"Neuschwanger, Danielle",American Constitution Party,192.37,1/20/22 0:00,"Ad Victoriam Consulting, Llc",New York,NY,10004,Bank Fees,Consulting Fee
Secretary of State,"Griswold, Jena",Democratic,191,11/3/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"O'Donnell, Francis",Republican,190,2/9/22 0:00,Legaline Corp. Services Inc,Middletown,DE,19709,Office Equipment & Supplies,Management Software
Governor,"Lopez, Greg",Republican,189.52,9/22/20 0:00,Baymont Inn & Suites Cortez,Cortez,CO,81321,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,189.4,3/1/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Anderson, Pam",Republican,189.15,3/20/22 0:00,Jodie  Richie,Colorado Springs,CO,80918,"Food, Beverages and Meals",Refreshments For Event
Governor,"Lopez, Greg",Republican,189,3/10/22 0:00,Mailchimp,Atlanta,GA,30308,Advertising,Email Service
Governor,"Lopez, Greg",Republican,188.76,4/12/22 0:00,Office Depot,Parker,CO,80134,Office Equipment & Supplies,Printer Cartridges
Secretary of State,"Griswold, Jena",Democratic,188.66,4/18/22 0:00,Residence Inn Durango,Durango,CO,81301,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,188.2,7/12/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Governor,"Ganahl, Heidi",Republican,188.04,11/23/21 0:00,Marge  Klein,Fort Lupton,CO,80621,Other,7214 ∑ Office Supplies
Secretary of State,"Griswold, Jena",Democratic,188,4/1/21 0:00,Usps - Superior,Superior,CO,80027,Rent & Utilities,Po Box Renewal
Attorney General,"Weiser, Philip",Democratic,187.76,1/14/19 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Governor,"Ganahl, Heidi",Republican,186.85,2/18/22 0:00,Office Depot,Greenwood Village,CO,80112,Other,7214 ∑ Office Supplies
Attorney General,"Weiser, Philip",Democratic,186.65,3/27/21 0:00,Usps,Denver,CO,80202,Office Equipment & Supplies,Postage
Attorney General,"Weiser, Philip",Democratic,186.57,12/14/18 0:00,Mailchimp,Atlanta,GA,30308,Other,Email Services
Governor,"Ganahl, Heidi",Republican,186.42,4/1/22 0:00,Salientpoint Llc,Boston,MA,2196,Other,7630 ∑ Lodging
Governor,"Polis, Jared",Democratic,186.38,4/15/22 0:00,Thomas  Orabuena,Colorado Springs,CO,80906,Travel & Lodging,Mileage Reimbursement
Governor,"Ganahl, Heidi",Republican,185.98,2/24/22 0:00,Salientpoint Llc,Boston,MA,2196,Other,7630 ∑ Lodging
Governor,"Ganahl, Heidi",Republican,185.65,9/15/21 0:00,Applejack,Thornton,CO,80023,Other,5140 ∑ Event Food & Beverage
Governor,"Polis, Jared",Democratic,185.28,11/28/21 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Attorney General,"Weiser, Philip",Democratic,185.09,7/26/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Payment Processing Fee
Governor,"Polis, Jared",Democratic,185,8/3/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Fees
Governor,"Polis, Jared",Democratic,184.58,4/25/22 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Secretary of State,"Griswold, Jena",Democratic,184.39,12/20/20 0:00,Actblue Technical Services,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Governor,"Polis, Jared",Democratic,183.7,1/3/19 0:00,Google,Mountain View,CA,94043,Consultant & Professional Services,Email Services
Governor,"Ganahl, Heidi",Republican,183.52,9/18/21 0:00,Holiday Inn Express,Pueblo,CO,81008,Other,7630 ∑ Lodging
Governor,"Ganahl, Heidi",Republican,183.52,9/18/21 0:00,Holiday Inn Express,Pueblo,CO,81008,Other,7630 ∑ Lodging
Secretary of State,"Griswold, Jena",Democratic,182.98,3/28/22 0:00,Residence Inn Durango,Durango,CO,81301,Travel & Lodging,
State Treasurer,"Young, David",Democratic,182,4/19/21 0:00,The Action Network,Washington,DC,20036,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,182,8/15/21 0:00,Celia  Stockwell,Boulder,CO,80304,Travel & Lodging,Mileage Reimbursement
Governor,"Polis, Jared",Democratic,181.66,3/17/22 0:00,Comcast,Seattle,WA,98124,Rent & Utilities,Utilities-Phone/Internet
Governor,"Polis, Jared",Democratic,181.66,4/18/22 0:00,Comcast,Seattle,WA,98124,Rent & Utilities,Utilities-Phone/Internet
Governor,"Polis, Jared",Democratic,181.65,2/14/22 0:00,Amazon.Com,Seattle,WA,98109,Office Equipment & Supplies,Office Supplies
Secretary of State,"Griswold, Jena",Democratic,181.6,2/23/22 0:00,United Airlines,Chicago,IL,60606,Travel & Lodging,
Governor,"Ganahl, Heidi",Republican,181.58,4/27/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Ganahl, Heidi",Republican,181.19,10/15/21 0:00,Adp,Aurora,CO,80014,Other,7190 ∑ Other Payroll Expense
Secretary of State,"Griswold, Jena",Democratic,180.92,9/29/21 0:00,Comfort Inn Salida,Salida,CO,81201,Travel & Lodging,Hotel
Secretary of State,"Griswold, Jena",Democratic,180.79,9/28/21 0:00,Quality Inn Durango,Durango,CO,81301,Travel & Lodging,Hotel
Governor,"Ganahl, Heidi",Republican,180.57,1/3/22 0:00,Google,Moutain Views Parkway,CA,94043,Other,7223 ∑ Software Expense
State Treasurer,"Young, David",Democratic,180,5/19/21 0:00,The Action Network,Washington,DC,20036,Office Equipment & Supplies,
Governor,"Lopez, Greg",Republican,180,1/17/22 0:00,Max  Garcia,Aurora,CO,80014,Consultant & Professional Services,
Governor,"Polis, Jared",Democratic,180,12/10/20 0:00,Uber Conference By Dialpad,San Francisco,CA,94111,Telephone,Conference Call Software
